,Address,Latitude,Longitude
2387,1305 Merchants Tale Lane Austin  TX,30.1550656,-97.8280631
2388,Bramble Bush And Thaxton Road Austin  TX,30.1568512,-97.7398893
2389,6100 Windleaf Austin  TX,30.267153,-97.7430608
2390,Elroy Road And Fagerquist Road Del Valle  TX,30.1420038,-97.6161719
2391,15101 N Ih 35 Svrd Nb Austin  TX,30.4431124,-97.6669658
2392,Slaughter Lane And Highway Ih 35 Austin  TX,30.1667137,-97.7844827
2393,5204 Purple Sage Austin  TX,30.3117018,-97.6588589
2394,1437 Merchandts Tale Lane Austin  TX,30.1545303,-97.8302727
2395,5967 Hammermill Run Austin  TX,30.1880334,-97.74632009999999
2396,4202 Crawford Road Travis  TX,30.36719799999999,-98.066887
2397,1340 Airport Commerce Drive Austin  TX,30.2245932,-97.6872858
2398,7101 Highway 71 Austin  TX,30.2346999,-97.8775009
2399,1315 Herathstone Austin  TX,30.3660131,-97.7211105
2400,2316 Bitter Creek Austin  TX,30.1831316,-97.7593054
2401,Jackies Ranch Road And Speidel Drive Travis  TX,30.47617889999999,-97.56185289999999
2402,Carwill Drive And Colony Park Drive Austin  TX,30.3007165,-97.64412399999999
2403,7000 Decker Lane Austin  TX,30.2967014,-97.6256094
2404,3403 Garden Villa Lane Austin  TX,30.2339761,-97.77081
2405,2200 Willow Creek Drive Austin  TX,30.2306852,-97.7306797
2406,1201 East Rundberg Lane Austin  TX,30.352593,-97.6820486
2407,6605 Tara Drive Austin  TX,30.1616724,-97.7394423
2408,Blocker And Von Quintus Road Austin  TX,30.1052752,-97.67227700000001
2409,1808 Pace Bend Road Travis  TX,30.39659349999999,-98.0670001
2410,South 1St Street And Prince Valient Drive Austin  TX,30.1920317,-97.7904088
2411,Vineyard Austin  TX,30.2154315,-97.76253059999999
2412,13030 Button Quail Cove Austin  TX,30.3776684,-97.70334109999999
2413,Stassney And Pleasant Valley Austin  TX,30.193907,-97.7447332
2414,9409 Mountain Quail Road Austin  TX,30.370029,-97.7099126
2415,Emma Long Park Austin  TX,30.3431711,-97.8355145
2416,440 East St Elmo Road Austin  TX,30.2164569,-97.76183189999999
2417,6000 West 290 Highway Austin  TX,30.1986264,-98.1806153
2418,14107 Sleepy Hollow Drive Pflugerville  TX,30.4114313,-97.63211720000001
2419,11921 North Mopac Expressway Austin  TX,30.4071008,-97.7167636
2420,3200 Crownover Street Austin  TX,30.2297342,-97.5887844
2421,1129 P0Quito Austin  TX,30.2673612,-97.7168272
2422,13301 Briarcreek Loop Manor  TX,30.3197528,-97.52952619999999
2423,South Lamar Boulevard And Manchaca Road Austin  TX,30.2443034,-97.78132520000001
2424,2213 Town Lake Circle Austin  TX,30.2409302,-97.7245859
2425,9903 Randall Drive Austin  TX,30.3621879,-97.6812009
2426,124 West Anderson Lane Austin  TX,30.3446809,-97.70522550000001
2427,6813 Blue Dawn Austin  TX,30.183185,-97.7622676
2428,2012 Deer Run Drive Austin  TX,30.1837752,-97.76451619999999
2429,1800 South 5Th Street Austin  TX,30.248701,-97.7623406
2430,2301 Quicksilver Boulevard Austin  TX,30.1765145,-97.766607
2431,5703 Jfk Drive Austin  TX,30.2545939,-97.5734571
2432,15311 Brenda Street Austin  TX,30.4506875,-97.67217
2433,1218 Corona Drive Austin  TX,30.31258529999999,-97.70401659999999
2434,1212 Westheimer Dr 136 Austin  TX,30.3256932,-97.6942918
2435,124 West Anderson Lane Austin  TX,30.3446809,-97.70522550000001
2436,2612 Wheless Lane Austin  TX,30.3093958,-97.68060729999999
2437,8220 Research Blvd Austin  TX,30.3545076,-97.7155633
2438,7201 Levander Loop A Austin  TX,30.2514494,-97.6895177
2439,1001 Collinwood West Drive Austin  TX,30.3699227,-97.67474840000001
2440,4505 Magin Meadow Dr Austin  TX,30.1784888,-97.7582442
2441,1020 Grove Boulevard Austin  TX,30.2369453,-97.7042824
2442,2210 West Thirty Fifth Street Austin  TX,30.3126974,-97.760779
2443,3210 Caleb Dr Austin  TX,30.2306955,-97.5892079
2444,North Lamar Boulevard And West Martin Luther King Jr Boulevard Austin  TX,30.2835867,-97.7521223
2445,1156 W Cesar Chavez Austin  TX,30.269764,-97.7591144
2446,10610 Creek View Drive Austin  TX,30.160656,-97.8218811
2447,3118 Windsor Road Austin  TX,30.2967367,-97.7679125
2448,2827 Hillcrest Drive Austin  TX,30.3172783,-97.6947696
2449,12860 Research Boulevard Austin  TX,30.4342416,-97.7726251
2450,Thermal Drive And West Howard Lane Austin  TX,30.4269162,-97.67665869999999
2451,William Cannon And Congress Austin  TX,30.1929463,-97.7788949
2452,Manchaca And Fm 1626 Travis  TX,30.14050439999999,-97.8330174
2453,15108 Fm1825 Pflugerville  TX,30.4439531,-97.66536579999999
2454,4900 Gonzales Street Austin  TX,30.2556753,-97.6971523
2455,1030 Norwood Park Boulevard Austin  TX,30.3405378,-97.69267049999999
2456,10000  North Lamar Austin  TX,30.3693126,-97.6951706
2457,4400 Franklin Dr Austin  TX,30.20065839999999,-97.7472497
2458,8237 Research Blvd Austin  TX,30.3554895,-97.71472729999999
2459,West William Cannnon Drive And Manchaca Road Austin  TX,30.202829,-97.80688339999999
2460,6006 Perlita Drive Austin  TX,30.2920686,-97.64451729999999
2461,11300 Robert Wooding Austin  TX,30.1531874,-97.82874299999999
2462,9400 Blocker Lane Austin  TX,30.115471,-97.67389999999999
2463,4610 Bucks Run Austin  TX,30.17975569999999,-97.75425419999999
2464,12300 S Us 183 Mustang Ridge  TX,30.0609984,-97.6938875
2465,7905 San Felipe Boulevard Austin  TX,30.4379898,-97.769133
2466,Congress And Sheraton Austin  TX,30.21443739999999,-97.769112
2467,Lamplight Village Ave &Scofield Ln Austin  TX,30.4211152,-97.69365739999999
2468,Haskell Street And Chicon Street Austin  TX,30.2525761,-97.7267239
2469,6817 Horseshoe Pond Drive Del Valle  TX,30.1592587,-97.6338121
2470,9617 Meadowheath Drive Austin  TX,30.4602358,-97.7841847
2471,501 South Highway 183 Austin  TX,30.2390255,-97.6866038
2472,8107 View Ridge Drive Austin  TX,30.2983252,-97.6285687
2473,2608 Rich Creek Austin  TX,30.352585,-97.7373417
2474,15008 Cordero Drive Austin  TX,30.4915096,-97.7681353
2475,8717 Dulcet Drive Austin  TX,30.187708,-97.8187585
2476,12400 Britannic Austin  TX,30.392314,-97.64786430000001
2477,North Lamar Boulevard And Payton Gin Street Austin  TX,30.3576548,-97.70009449999999
2478,7400 Stonecliff Cove Austin  TX,30.3601648,-97.7578198
2479,11551 Maha Loop Austin  TX,30.09609319999999,-97.68501719999999
2480,704 East St Johns Austin  TX,30.3336997,-97.70507699999999
2481,4603 Oak Cliff Drive Austin  TX,30.2844894,-97.6830242
2482,North Lamar Blvd And Airport Blvd Austin  TX,30.337741,-97.71896079999999
2483,Steck And Anderson Lane Austin  TX,30.3621575,-97.7304779
2484,Aitne Lane And Kale Drive Austin  TX,30.2147984,-97.6364437
2485,9701 Eastwend Dr Austin  TX,30.3649331,-97.6923534
2486,1919 Burton Drive Austin  TX,30.2338448,-97.7309318
2487,7211 Bennett Ave Austin  TX,30.3317172,-97.6997858
2488,20751 Fm 969 Webberville  TX,30.2206094,-97.4896562
2489,8801 Crest Ridge Circle Austin  TX,30.435313,-97.78813389999999
2490,11400 Old Lockhart Road Travis  TX,30.1123375,-97.7498701
2491,12313 Hulsey Rd Travis  TX,30.3750451,-97.62296549999999
2492,507 West Applegate Austin  TX,30.3724848,-97.6893319
2493,8708 Bridgeport Drive Austin  TX,30.3574975,-97.70232
2494,4306 Cumbria Lane Austin  TX,30.4226728,-97.7223848
2495,2409 Burleson Road Austin  TX,30.229336,-97.73530699999999
2496,9100 Mountain Ridge Drive Austin  TX,30.3873677,-97.75376609999999
2497,6711 Wentworth Austin  TX,30.2939687,-97.6305071
2498,East 12Th Street And Airport Boulevard Austin  TX,30.2768544,-97.7003386
2499,2311 Wheless Lane Austin  TX,30.3103631,-97.6839571
2500,Westgate Boulevard And West William Cannon Drive Austin  TX,30.2071514,-97.81551209999999
2501,19874 Venture Drive Point Venture  TX,30.3823019,-97.9977712
2502,11807 Navasota Street Manor  TX,30.3313792,-97.5631702
2503,Springdale Road And Rogge Lane Austin  TX,30.3006408,-97.6731709
2504,2300 W Ben White Blvd Austin  TX,30.2334001,-97.7914251
2505,Palm Way And Domain Drive Austin  TX,30.4032704,-97.72378959999999
2506,3210 East Martin Luther King Boulevard Austin  TX,30.2831167,-97.702935
2507,4705 Leatherleaf Trail Austin  TX,30.1896716,-97.7466675
2508,6807 Shadywood Dr Austin  TX,30.1933435,-97.7850764
2509,1120 Denfield Street Austin  TX,30.2716975,-97.69015879999999
2510,Woodhollow Drive And Northwest Hills Drive Austin  TX,30.3498761,-97.7554754
2511,Duval Street And East 51St Street Austin  TX,30.3142291,-97.71993669999999
2512,17141 Rocky Ridge Road Travis  TX,30.4224218,-97.9449049
2513,2809 West William Cannon Drive Austin  TX,30.2079875,-97.8181548
2514,Merritt Drive Austin  TX,30.202098,-97.7536342
2515,Hogeye Road And Hibbs Lane Travis  TX,30.2969929,-97.47668379999999
2516,Furness Austin  TX,30.3438437,-97.68809929999999
2517,709 East 46Th Street Austin  TX,30.3070421,-97.72056049999999
2518,4603 Oak Cliff Drive Austin  TX,30.2844894,-97.6830242
2519,2507 Diaz Street Austin  TX,30.26007629999999,-97.71351829999999
2520,305 Kemp Street Austin  TX,30.2424381,-97.6935408
2521,5930 Middle Fiskville Road Austin  TX,30.3227671,-97.71243659999999
2522,5211 Cameron Road Austin  TX,30.3104513,-97.7071766
2523,West 5Th Street And Walsh Street Austin  TX,30.2716665,-97.7581596
2524,2002 Cornell Austin  TX,30.2685741,-97.71808949999999
2525,9102 Shepard Drive Austin  TX,30.3604848,-97.6979705
2526,11800 North Lamar Boulevard Austin  TX,30.3877257,-97.68410920000001
2527,6406 Capriola Drive Austin  TX,30.2042507,-97.797562
2528,14063 North United States 183 Austin  TX,30.4795084,-97.8009031
2529,8901 Parkfield Drive Austin  TX,30.3621422,-97.7093187
2530,1236 Porterfield Dr Austin  TX,30.4002512,-97.64957659999999
2531,11200 Bending Bough Trail Austin  TX,30.385656,-97.69848499999999
2532,3601 Catalina Drive Austin  TX,30.2174204,-97.7383177
2533,1511 Faro Dr Austin  TX,30.2354509,-97.71330619999999
2534,Burnet Road And Koenig Lane Austin  TX,30.3348125,-97.73984759999999
2535,Indian Creek And Running Dear Travis  TX,30.2097015,-97.69822719999999
2536,3601 West William Cannon Drive Austin  TX,30.2140152,-97.8317411
2537,9900 South Ih 35 Frontage Road Austin  TX,30.1562152,-97.7929128
2538,Pleasant Valley Austin  TX,30.23471079999999,-97.7118003
2539,Siltstone Road And Riparian Road Manor  TX,30.3707858,-97.5251254
2540,8909 Burnet Road Austin  TX,30.3718474,-97.7256536
2541,2908 Ellon Road Del Valle  TX,30.2080061,-97.643389
2542,2400 East Oltorf Austin  TX,30.22942129999999,-97.7293219
2543,1417 Braided Rope Drive Austin  TX,30.4114336,-97.6831514
2544,Cameron Road And Us 290 Frontage Road Austin  TX,30.3218809,-97.6950391
2545,605 Sundial Cove Austin  TX,30.1812671,-97.7937397
2546,Mopac & Toll 45 Austin  TX,30.4752171,-97.7750147
2547,Loyola And Manor Road Austin  TX,30.3101054,-97.66719719999999
2548,2430 Cromwell Cir Austin  TX,30.226677,-97.72095
2549,8100 North Mopac Expressway Austin  TX,30.365803,-97.74432120000002
2550,10815 Pinkney Lane Austin  TX,30.1903557,-97.89042309999999
2551,14800 Bear Creek Pass Austin  TX,30.1524035,-97.9453891
2552,10804 Mc Angus Del Valle  TX,30.152667,-97.663832
2553,5202 Leralynn Austin  TX,30.3177902,-97.7258645
2554,6401 Cedar Street Austin  TX,30.3408667,-97.80638850000001
2555,3306 Fm 1327 Creedmoor  TX,30.099799,-97.75495839999999
2556,2703 Alcott Lane Austin  TX,30.1740253,-97.8385164
2557,Glen Meadow Dr And Sandra Dr Austin  TX,30.2050155,-97.7775003
2558,1500 E Parmer Austin  TX,30.390823,-97.6507929
2559,11010 Century Oaks Austin  TX,30.4008685,-97.7265378
2560,10700 Macmora Road Austin  TX,30.381974,-97.7018927
2561,7604 Dixie Dr Austin  TX,30.1647924,-97.74486379999999
2562,500 Mairo Street Austin  TX,30.180974,-97.79151
2563,9008 Hunters Chase Drive Austin  TX,30.43983009999999,-97.7791174
2564,Oak Springs And Airport Austin  TX,30.2736074,-97.69792489999999
2565,5204 Purple Sage Austin  TX,30.3117018,-97.6588589
2566,Rundberg & Cameron Rd Austin  TX,30.3508051,-97.67587069999999
2567,600 Montopolis Austin  TX,30.2392166,-97.6947634
2568,6200 Loyola Lane Austin  TX,30.3029683,-97.6496185
2569,1520 Luther Lane Austin  TX,30.2927118,-97.7234982
2570,5504 Toscana Avenue Austin  TX,30.28680839999999,-97.6470866
2571,Manchaca And William Cannon Austin  TX,30.202829,-97.80688339999999
2572,212 Hokanson Road Del Valle  TX,30.0839546,-97.61815709999999
2573,18702 River Timber Travis  TX,30.21402419999999,-97.52161489999999
2574,Minute Man Pass And Channel Island Drive Austin  TX,30.1522289,-97.7831784
2575,3110 Guadalupe Street Austin  TX,30.2985513,-97.74112009999999
2576,902 Romeria Dr Austin  TX,30.331142,-97.72488799999999
2577,1054 Springdale Austin  TX,30.27326619999999,-97.69263079999999
2578,1400 Westall Street Austin  TX,30.2429343,-97.59113669999999
2579,6708 Lancret Hill Drive Austin  TX,30.2114233,-97.8177813
2580,1715 Whittaker Drive Austin  TX,30.3589094,-97.66810989999999
2581,7748 Us 290 Austin  TX,30.231722,-97.88340649999999
2582,East 7Th Street Austin  TX,30.2617417,-97.7187189
2583,290 Austin  TX,30.3213503,-97.6938323
2584,Interstate 35 And East William Cannon Drive Austin  TX,30.188724,-97.76871799999999
2585,5220 Hudson Bend Austin  TX,30.4156114,-97.9305005
2586,Geneva Drive And Hartnell Drive Austin  TX,30.3226103,-97.675918
2587,12351 North Interstate Highway 35 Austin  TX,30.40122789999999,-97.6729543
2588,2301 Quicksilver Austin  TX,30.1765145,-97.766607
2589,8618 Croydon Loop Austin  TX,30.1777338,-97.80265879999999
2590,Burleson Austin  TX,30.1958403,-97.702862
2591,8002 Lee Hill Drive Austin  TX,30.2120706,-97.68726459999999
2592,8500 Croydon Loop Austin  TX,30.1797493,-97.8011722
2593,South First Street And Emerald Wood Drive Austin  TX,30.2128674,-97.77853909999999
2594,1129 P0Quito Austin  TX,30.2673612,-97.7168272
2595,5341 Mathra Drive Del Valle  TX,30.1740698,-97.6173311
2596,1203 Springdale Road Austin  TX,30.27941,-97.6854029
2597,5400 West Parmer Lane Austin  TX,30.4367138,-97.7328567
2598,901 W Braker Ln Austin  TX,30.3820963,-97.68932129999999
2599,513 Vargas Austin  TX,30.2369831,-97.6913629
2600,Cesar Chavez And Chicon Austin  TX,30.2571232,-97.72463590000001
2601,8608 Ruddington Austin  TX,30.1782719,-97.80171370000001
2602,East 7Th Street Austin  TX,30.2617417,-97.7187189
2603,12806 Tomanet Trl Austin  TX,30.4234114,-97.6977819
2604,2003 Man O War Austin  TX,30.1361866,-97.6790444
2605,1054 Springdale Austin  TX,30.27326619999999,-97.69263079999999
2606,2701 Penny Lane Austin  TX,30.3650886,-97.7310191
2607,2208 Pennslyvania Austin  TX,30.27257449999999,-97.7157666
2608,Willet Trail Austin  TX,30.1973038,-97.825859
2609,6409 Gouldville Court Austin  TX,30.1929336,-97.89374029999999
2610,12836  Us 290 Travis  TX,30.350305,-97.52484059999999
2611,Slaughter And South 1St Austin  TX,30.1723736,-97.79954130000002
2612,Gardner And Levander Loop Austin  TX,30.25088999999999,-97.68809999999999
2613,12900 Interstate 35 Service Road Austin  TX,30.4135638,-97.6764479
2614,5121 Albert Brown Drive Del Valle  TX,30.1878237,-97.56056699999999
2615,11408 Hungry Horse Travis  TX,30.314198,-97.53575800000002
2616,5201 Ross Road Del Valle  TX,30.1800002,-97.61257479999999
2617,Blue Goose Road Austin  TX,30.3459036,-97.6216371
2618,Jollyville Drive And Oak Knoll Drive Austin  TX,30.4276008,-97.7600602
2619,West Oltorf Street And South Lamar Boulevard Austin  TX,30.2484263,-97.7699655
2620,5341 Martha Del Valle  TX,30.2091069,-97.6472349
2621,Copper Creek Drive Austin  TX,30.4591039,-97.7853871
2622,12989 Research Blvd Austin  TX,30.4385368,-97.7763279
2623,East Riverside Drive And Wickersham Klane Austin  TX,30.2324502,-97.7204386
2624,Heatherwilde Austin  TX,30.4614467,-97.6317571
2625,4301 Rosedale Austin  TX,30.313272,-97.7435376
2626,124 West Anderson Lane Austin  TX,30.3446809,-97.70522550000001
2627,12221 Hulsey Road Manor  TX,30.3738181,-97.62366460000001
2628,9511 Burklund Farms Road Del Valle  TX,30.1132536,-97.6497021
2629,Jones Road And Winding Trail Austin  TX,30.2251946,-97.80307320000001
2630,13400 Pine Needle Street Manor  TX,30.3423878,-97.51983810000002
2631,4001 S Lamar Austin  TX,30.2348134,-97.79176489999999
2632,12104 Thompkins Drive Austin  TX,30.386167,-97.66157179999999
2633,2600 Esperanza Crossing Austin  TX,30.3959743,-97.7172726
2634,11827 Doyle Overton Road Travis  TX,30.0689934,-97.64926009999999
2635,5536 Hero Drive Austin  TX,30.2512718,-97.84353109999999
2636,16704 Hamilton Point Circle Manor  TX,30.3368516,-97.5521653
2637,4313 Acropolis Court Austin  TX,30.4128099,-97.73104029999999
2638,600 West 26Th Street Austin  TX,30.2907524,-97.74349509999999
2639,Mueller Boulevard And East 51St Street Austin  TX,30.30571939999999,-97.7027418
2640,5717 Katydid Lane Austin  TX,30.1678617,-97.7484819
2641,Research Boulevard And Ohlen Road Austin  TX,30.3633471,-97.7172878
2642,Lake Creek Parkway And Pecan Park Boulevard Austin  TX,30.46376649999999,-97.7892179
2643,11202 Selma Dr Austin  TX,30.3839978,-97.6946435
2644,10195 Thistle Ridge Austin  TX,30.3317935,-97.880376
2645,7201 Levander Loop Austin  TX,30.2527847,-97.6904186
2646,1701 Briarcliff Boulevard Austin  TX,30.3135795,-97.6920777
2647,1601 East Slaughter Austin  TX,30.1487835,-97.7694089
2648,411 Bastrop Austin  TX,30.2392045,-97.68754179999999
2649,45Th Street And Airport Boulevard Austin  TX,30.303617,-97.7159836
2650,1701 Oak Hill Lane Austin  TX,30.1640737,-97.7848004
2651,1410 E Anderson Austin  TX,30.3343943,-97.6883459
2652,San Felipe Boulevard And Los Indios Trail Austin  TX,30.4381906,-97.76876440000001
2653,Linkview Drive And Stratuss Drive Travis  TX,30.283909,-98.04923769999999
2654,8804 Shick Road Austin  TX,30.4481744,-97.777221
2655,Masterson Pass And Annie Oaklie Austin  TX,30.3701224,-97.6883952
2656,West 31St Street And King Street Austin  TX,30.29867909999999,-97.74288759999999
2657,900 Thompson Street Austin  TX,30.2700978,-97.7082738
2658,7601 Dixie Dr Austin  TX,30.1648241,-97.7436728
2659,1233 Havelock Drive Austin  TX,30.4182647,-97.7156612
2660,18324 Lydia Spring Drive Pflugerville  TX,30.4461077,-97.56528670000002
2661,124 West Anderson Lane Austin  TX,30.3446809,-97.70522550000001
2662,Union Chapel Travis  TX,30.0332658,-99.1353128
2663,14805 Lantern Pflugerville  TX,30.4297792,-97.6389394
2664,4602 Kitty Avenue Austin  TX,30.2833199,-97.68387229999999
2665,2101 South Lakeline Boulevard Cedar Park  TX,30.478531,-97.82393599999999
2666,6036 W Us Hwy 290 Service Rd Austin  TX,30.2361517,-97.8525628
2667,Cherrywood Road And East 34Th Street Austin  TX,30.2895517,-97.7149903
2668,9129 Metric Austin  TX,30.3735901,-97.7212181
2669,6620 Blue Bluff Rd Austin  TX,30.2814032,-97.6096194
2670,East Sixth Street And Chicon Street Austin  TX,30.2616749,-97.7225332
2671,3010 Neal Street Austin  TX,30.2657076,-97.703847
2672,1717 Poppyseed Lane Austin  TX,30.2220975,-97.69430419999999
2673,2239 South Lamar Boulevard Austin  TX,30.2470843,-97.77448249999999
